id,name,rate,link
110,默沫手作飲品,4.7/5,https://www.foodpanda.com.tw/restaurant/z7ui/mo-mo-shou-zuo-yin-pin
111,七盞茶 (板橋裕民店),4.8/5,https://www.foodpanda.com.tw/restaurant/a6oj/qi-zhan-cha-ban-qiao-yu-min-dian
112,新北果汁專賣店,5月5日,https://www.foodpanda.com.tw/restaurant/f0ht/f0ht
113,夏午手作茶飲,4.5/5,https://www.foodpanda.com.tw/restaurant/e3mk/xia-wu-shou-zuo-cha-yin
114,板橋自己來紅茶鮮乳 (板橋湳雅店),4.7/5,https://www.foodpanda.com.tw/restaurant/b5ue/ban-qiao-zi-ji-lai-hong-cha-xian-ru-ban-qiao-nan-ya-dian-account-status
115,小果,4.6/5,https://www.foodpanda.com.tw/restaurant/b8aj/xiao-guo
116,KAJU義式手作冰淇淋 (新北板橋店),4.7/5,https://www.foodpanda.com.tw/restaurant/z3vu/kaju-
117,新北木瓜牛乳大王,5月5日,https://www.foodpanda.com.tw/restaurant/f8fo/f8fo
118,帕果家,4.5/5,https://www.foodpanda.com.tw/restaurant/b6tq/--973
119,喫茶小舖 (板橋四維店),4.8/5,https://www.foodpanda.com.tw/restaurant/e2jo/chi-cha-xiao-pu-ban-qiao-si-wei-dian-vendor
120,甲文青 (誠品板橋店),4.6/5,https://www.foodpanda.com.tw/restaurant/e7xt/--722
121,胖老爹美式炸雞 (板橋中山三民店),4.6/5,https://www.foodpanda.com.tw/restaurant/y9tu/pang-lao-die-mei-shi-zha-ji-ban-qiao-zhong-shan-san-min-dian
122,驚悸奇雞四維店-雞排炸雞賞味坊,4.6/5,https://www.foodpanda.com.tw/restaurant/d2rr/jing-ji-qi-ji-si-wei-dian-ji-pai-zha-ji-shang-wei-fang
123,龍鹽酥雞 (板橋南雅店),4.3/5,https://www.foodpanda.com.tw/restaurant/y1ap/long-yan-su-ji-ban-qiao-nan-ya-dian
124,葉式鹽酥雞,4.5/5,https://www.foodpanda.com.tw/restaurant/z3kk/xie-shi-yan-su-ji
125,胖老爹美式炸雞 (板橋陽明店),4.8/5,https://www.foodpanda.com.tw/restaurant/b3iu/pang-lao-die-mei-shi-zha-ji-ban-qiao-yang-ming-dian
126,Winggy Winggy美式雞翅店 (板橋新埔店),4.7/5,https://www.foodpanda.com.tw/restaurant/e8ge/winggy-winggy-
127,肯德基 (板橋雙十店),4.7/5,https://www.foodpanda.com.tw/restaurant/a9wy/ken-de-ji-ban-qiao-shuang-shi-dian
128,馬力碳烤雞排,4.6/5,https://www.foodpanda.com.tw/restaurant/y8tq/ma-li-tan-kao-ji-pai
129,繼光香香雞 (板橋府中店),4.6/5,https://www.foodpanda.com.tw/restaurant/y7mj/ji-guang-xiang-xiang-ji-ban-qiao-fu-zhong-dian
130,鍾記蒜香鹹酥雞,4.5/5,https://www.foodpanda.com.tw/restaurant/f5ig/f5ig
131,胖老爹美式炸雞 (中和連城店),4.7/5,https://www.foodpanda.com.tw/restaurant/y2hl/pang-lao-die-mei-shi-zha-ji-zhong-he-lian-cheng-dian
132,ㄚ祺師鹹酥雞,2月5日,https://www.foodpanda.com.tw/restaurant/f8nm/f8nm
133,胖老爹美式炸雞 (板橋江翠店),4.7/5,https://www.foodpanda.com.tw/restaurant/y9wq/pang-lao-die-mei-shi-zha-ji-ban-qiao-jiang-cui-dian
134,雞加酒餐酒坊,4.3/5,https://www.foodpanda.com.tw/restaurant/y3mu/ji-jia-jiu-can-jiu-fang
135,御品炸雞粉圓專賣店,4.6/5,https://www.foodpanda.com.tw/restaurant/y5ox/yu-pin-zha-ji-fen-yuan-zhuan-mai-dian
136,G拔拔香脆雞排 (板橋店),4.5/5,https://www.foodpanda.com.tw/restaurant/a5wb/g--4
137,吮指王 (板橋四維店),4.6/5,https://www.foodpanda.com.tw/restaurant/y3gp/shun-zhi-wang-ban-qiao-si-wei-dian
138,奇肯炸雞/瑪德蕾努,4.7/5,https://www.foodpanda.com.tw/restaurant/x6mk/qi-ken-zha-ji-ma-de-lei-nu
139,么么雞脆皮雞排,4.6/5,https://www.foodpanda.com.tw/restaurant/f7vn/f7vn
140,天愛豆乳雞,4.2/5,https://www.foodpanda.com.tw/restaurant/a7zi/tian-ai-dou-ru-ji
141,龍寶食堂,5月5日,https://www.foodpanda.com.tw/restaurant/f8vc/f8vc
142,黑白泓海鮮燒烤快炒,5月5日,https://www.foodpanda.com.tw/restaurant/f3ox/f3ox
143,百鮮鹹酥雞 (板橋三民店),4.8/5,https://www.foodpanda.com.tw/restaurant/f7hf/f7hf
144,么么雞脆皮雞排,4.6/5,https://www.foodpanda.com.tw/restaurant/f7vn/f7vn
145,開源社香雞排 (板橋文聖店),4.5/5,https://www.foodpanda.com.tw/restaurant/f8ol/f8ol
146,八方雲集 (板橋光武店),4.5/5,https://www.foodpanda.com.tw/restaurant/f9rl/f9rl
147,陳記香菇肉粥,4.5/5,https://www.foodpanda.com.tw/restaurant/f5dv/f5dv
148,絕代雙椒麻辣滷味,4.5/5,https://www.foodpanda.com.tw/restaurant/f3kn/f3kn
149,金色三麥 (板橋大遠百店),4.4/5,https://www.foodpanda.com.tw/restaurant/f8dz/f8dz
150,台灣奇雞鹽水雞,4.5/5,https://www.foodpanda.com.tw/restaurant/f0we/f0we
151,飛驒章魚燒,4.5/5,https://www.foodpanda.com.tw/restaurant/f0hh/f0hh
152,泰壹極打拋豬 (板橋公館店),4.4/5,https://www.foodpanda.com.tw/restaurant/f5bk/f5bk
153,烤一佰海鮮燒烤泰國蝦 (板橋南雅店),4.5/5,https://www.foodpanda.com.tw/restaurant/f6qq/f6qq
154,鍾記蒜香鹹酥雞,4.5/5,https://www.foodpanda.com.tw/restaurant/f5ig/f5ig
155,炸香香鹹酥雞＆超大杯,4.5/5,https://www.foodpanda.com.tw/restaurant/f3wz/f3wz
156,小吳滷味(加熱滷味),4.4/5,https://www.foodpanda.com.tw/restaurant/f6ax/f6ax
157,白糖兩斤甜湯屋,4.2/5,https://www.foodpanda.com.tw/restaurant/f6rw/f6rw
158,冰豆綠豆沙 (板橋南雅店),4.2/5,https://www.foodpanda.com.tw/restaurant/f4rs/f4rs
159,民享街台灣第一家鹹酥雞,4月5日,https://www.foodpanda.com.tw/restaurant/f4uy/f4uy
160,北海道手打烏冬&咖哩專門店,4月5日,https://www.foodpanda.com.tw/restaurant/f4nb/f4nb
161,重雞坊鹹水雞x成助茶,4月5日,https://www.foodpanda.com.tw/restaurant/f1us/-x--35
162,ㄚ祺師鹹酥雞,2月5日,https://www.foodpanda.com.tw/restaurant/f8nm/f8nm
163,嚕串新疆孜然肉串,1月5日,https://www.foodpanda.com.tw/restaurant/f6fa/f6fa
164,真大雞排 (板橋雙十店),4.7/5,https://www.foodpanda.com.tw/restaurant/f6eb/f6eb
165,CY.W P?tisseries 甜點店,4.7/5,https://www.foodpanda.com.tw/restaurant/f2vd/cy-w-p-tisseries-
166,戰、鬥、碗、大盤熱炒,5月5日,https://www.foodpanda.com.tw/restaurant/f1ct/f1ct
167,百味香滷味,5月5日,https://www.foodpanda.com.tw/restaurant/t1vs/t1vs
168,鴨福當歸鴨 (中和民德店),4.7/5,https://www.foodpanda.com.tw/restaurant/h8et/h8et
169,小當家健康鹹水雞,4.7/5,https://www.foodpanda.com.tw/restaurant/v9tb/v9tb
170,肯德基 (板橋雙十店),4.7/5,https://www.foodpanda.com.tw/restaurant/a9wy/ken-de-ji-ban-qiao-shuang-shi-dian
171,Pizza Hut必勝客 (板橋文化店),4.8/5,https://www.foodpanda.com.tw/restaurant/y5we/pizza-hut-44
172,龍寶食堂,4.7/5,https://www.foodpanda.com.tw/restaurant/f8vc/f8vc
173,黑白泓海鮮燒烤快炒,4.8/5,https://www.foodpanda.com.tw/restaurant/f3ox/f3ox
174,台北城麻辣鴨血臭豆腐,4.7/5,https://www.foodpanda.com.tw/restaurant/b4li/tai-bei-cheng-ma-la-ya-xie-chou-dou-fu
175,六扇門 (新北民治店),4.8/5,https://www.foodpanda.com.tw/restaurant/a5gj/liu-shan-men-xin-bei-min-zhi-dian
176,龍恩焢肉飯 (新北民治店),4.7/5,https://www.foodpanda.com.tw/restaurant/y8ls/long-en-hong-rou-fan-xin-bei-min-zhi-dian
177,百鮮鹹酥雞 (板橋三民店),4.7/5,https://www.foodpanda.com.tw/restaurant/f7hf/f7hf
178,麥當勞 (S294 板橋文化店),4.6/5,https://www.foodpanda.com.tw/restaurant/y1pa/-s294-
179,摩斯漢堡Mos Burger (板橋新埔店),4.7/5,https://www.foodpanda.com.tw/restaurant/y1fx/-mos-burger--36
180,阿木土庫當歸鴨 (板橋松柏店),4.7/5,https://www.foodpanda.com.tw/restaurant/e7ij/a-mu-tu-ku-dang-gui-ya-ban-qiao-song-bo-dian
181,胖老爹美式炸雞 (板橋陽明店),4.6/5,https://www.foodpanda.com.tw/restaurant/b3iu/pang-lao-die-mei-shi-zha-ji-ban-qiao-yang-ming-dian
182,85度C (板橋莒光店),4.6/5,https://www.foodpanda.com.tw/restaurant/y5oy/85-c--132
183,粥師傅 (板橋裕民店),4.7/5,https://www.foodpanda.com.tw/restaurant/f9mb/f9mb
184,丁丁香雞排,4.6/5,https://www.foodpanda.com.tw/restaurant/d6pr/ding-ding-xiang-ji-pai
185,俘滷人心,4.7/5,https://www.foodpanda.com.tw/restaurant/a8ll/fu-lu-ren-xin
186,胖老爹美式炸雞 (板橋江翠店),4.7/5,https://www.foodpanda.com.tw/restaurant/y9wq/pang-lao-die-mei-shi-zha-ji-ban-qiao-jiang-cui-dian
187,樂錢嘟涮涮鍋 (板橋松柏店),4.7/5,https://www.foodpanda.com.tw/restaurant/e2ww/le-qian-du-shuan-shuan-guo-ban-qiao-song-bo-dian
188,三顧茅廬 (板橋松柏店),4.7/5,https://www.foodpanda.com.tw/restaurant/y1bw/san-gu-mao-lu-ban-qiao-song-bo-dian
189,??家 Sukiya (板橋新埔店),4.7/5,https://www.foodpanda.com.tw/restaurant/z0bl/sukiya-19
190,西螺鴨膳師當歸鴨肉麵線 (板橋民治店),4.6/5,https://www.foodpanda.com.tw/restaurant/d5mx/xi-luo-ya-shan-shi-dang-gui-ya-rou-mian-xian-ban-qiao-min-zhi-dian
191,戰鬥雞 (板橋裕民店),4.6/5,https://www.foodpanda.com.tw/restaurant/e8fn/zhan-dou-ji-ban-qiao-yu-min-dian
192,Winggy Winggy美式雞翅店 (板橋新埔店),4.8/5,https://www.foodpanda.com.tw/restaurant/e8ge/winggy-winggy-
193,棒棒熱狗,4.6/5,https://www.foodpanda.com.tw/restaurant/a2yb/bang-bang-re-gou
194,麥當勞 (S194 板橋中山店),4.6/5,https://www.foodpanda.com.tw/restaurant/z8oe/-s194-
195,秋元關東煮,4.6/5,https://www.foodpanda.com.tw/restaurant/y7dt/qiu-yuan-guan-dong-zhu
196,九品當歸豬腳,4.7/5,https://www.foodpanda.com.tw/restaurant/z2nc/jiu-pin-dang-gui-zhu-jiao
197,初心古巴三明治,4.7/5,https://www.foodpanda.com.tw/restaurant/a5cu/chu-xin-gu-ba-san-ming-zhi
198,武侍麻辣鍋.涮涮鍋,4.6/5,https://www.foodpanda.com.tw/restaurant/e2pd/wu-shi-ma-la-guo-shuan-shuan-guo
199,有間轉角居酒屋,4.6/5,https://www.foodpanda.com.tw/restaurant/d2tl/you-jian-zhuan-jiao-ju-jiu-wu
200,婦產科滷味 (板橋分院),4.5/5,https://www.foodpanda.com.tw/restaurant/y6oc/fu-chan-ke-lu-wei-ban-qiao-fen-yuan
