id,name,rate,link
121,水巷茶弄 (台北松江店),4.7/5,https://www.foodpanda.com.tw/restaurant/y0wp/shui-xiang-cha-nong-tai-bei-song-jiang-dian
122,吉龍糖黑糖茶飲 (大同寧夏店),4.7/5,https://www.foodpanda.com.tw/restaurant/b2uk/ji-long-tang-hei-tang-cha-yin-da-tong-zhu-xia-dian
123,清心福全 (台北康定店),4.8/5,https://www.foodpanda.com.tw/restaurant/z0wn/qing-xin-fu-quan-tai-bei-kang-ding-dian
124,胖老爹美式炸雞 (台北延平店),4.6/5,https://www.foodpanda.com.tw/restaurant/z5tj/pang-lao-die-mei-shi-zha-ji-tai-bei-yan-ping-dian
125,沙渡垂陽碳烤,4.6/5,https://www.foodpanda.com.tw/restaurant/e1rk/--361
126,臺客炸雞,4.6/5,https://www.foodpanda.com.tw/restaurant/y2ty/tai-ke-zha-ji
127,胖老爹美式炸雞 (台北重慶圓環店),4.7/5,https://www.foodpanda.com.tw/restaurant/y2bg/pang-lao-die-mei-shi-zha-ji-tai-bei-zhong-qing-yuan-huan-dian
128,老爹無骨鹹酥雞,4.6/5,https://www.foodpanda.com.tw/restaurant/a8hn/lao-die-wu-gu-xian-su-ji
129,胖老爹美式炸雞 (中山民生店),4.4/5,https://www.foodpanda.com.tw/restaurant/y0yc/pang-lao-die-mei-shi-zha-ji-zhong-shan-min-sheng-dian
130,家鄉碳烤雞排 (台北西門店),4.5/5,https://www.foodpanda.com.tw/restaurant/f2xp/f2xp
131,Tripletwenty韓式炸雞專賣店,4.4/5,https://www.foodpanda.com.tw/restaurant/y1zi/tripletwentyhan-shi-zha-ji-zhuan-mai-dian
132,胖老爹美式炸雞 (台北長安店),4.4/5,https://www.foodpanda.com.tw/restaurant/y2cf/pang-lao-die-mei-shi-zha-ji-tai-bei-chang-an-dian
133,天懿(原酷樂雞),4.3/5,https://www.foodpanda.com.tw/restaurant/b2bw/tian-yi-yuan-ku-le-ji
134,開源社香雞排 (台北延平北店),4.6/5,https://www.foodpanda.com.tw/restaurant/a5kz/kai-yuan-she-xiang-ji-pai-tai-bei-yan-ping-bei-dian
135,古潮雞 A&T Fried Chicken,4.5/5,https://www.foodpanda.com.tw/restaurant/y7gt/-a-t-fried-chicken
136,家鄉碳烤雞排 (台北民生東店),4.5/5,https://www.foodpanda.com.tw/restaurant/f5mh/f5mh
137,丰馥刈包,4.5/5,https://www.foodpanda.com.tw/restaurant/y7ud/feng-fu-yi-bao
138,炸老大 (台北瑞安店),4.4/5,https://www.foodpanda.com.tw/restaurant/y8fc/zha-lao-da-tai-bei-rui-an-dian
139,東區鹽酥雞,4.4/5,https://www.foodpanda.com.tw/restaurant/y8ya/dong-qu-yan-su-ji
140,瀧萊鹹酥雞,4月5日,https://www.foodpanda.com.tw/restaurant/f2rl/f2rl
141,G拔拔香脆雞排 (台北西門店),4.5/5,https://www.foodpanda.com.tw/restaurant/z4dy/g--1
142,胖老爹美式炸雞 (台北中華店),4.6/5,https://www.foodpanda.com.tw/restaurant/y6wq/pang-lao-die-mei-shi-zha-ji-tai-bei-zhong-hua-dian
143,胖老爹美式炸雞 (台北車站店),4.7/5,https://www.foodpanda.com.tw/restaurant/z9dp/pang-lao-die-mei-shi-zha-ji-tai-bei-che-zhan-dian
144,肯德基 (台北承德店),4.5/5,https://www.foodpanda.com.tw/restaurant/y4ml/ken-de-ji-tai-bei-cheng-de-dian
145,王哥鹹酥雞,4.5/5,https://www.foodpanda.com.tw/restaurant/z0ye/wang-ge-xian-su-ji
146,湯姆?燒鳥,5月5日,https://www.foodpanda.com.tw/restaurant/f9jd/f9jd
147,許記生煎包,5月5日,https://www.foodpanda.com.tw/restaurant/f3md/f3md
148,K.D Bistro Taipei,5月5日,https://www.foodpanda.com.tw/restaurant/f7sc/k-d-bistro-taipei
149,??家 Sukiya (台北站前店),4.7/5,https://www.foodpanda.com.tw/restaurant/f6kx/-sukiya--8
150,風來坊串串錦店,4.7/5,https://www.foodpanda.com.tw/restaurant/f6rn/f6rn
151,鶴茶樓-鶴頂紅茶商店,4.7/5,https://www.foodpanda.com.tw/restaurant/f5ol/f5ol
152,桶一天下 (台北合江店),4.6/5,https://www.foodpanda.com.tw/restaurant/f2zy/f2zy
153,金色三麥 (台北京站店),4.5/5,https://www.foodpanda.com.tw/restaurant/f2fo/f2fo
