id,name,rate,link
142,胖老爹美式炸雞 (新北建安店),4.7/5,https://www.foodpanda.com.tw/restaurant/b0ha/pang-lao-die-mei-shi-zha-ji-xin-bei-jian-an-dian
143,繼光香香雞 (新莊幸福店),4.6/5,https://www.foodpanda.com.tw/restaurant/y4vd/ji-guang-xiang-xiang-ji-xin-zhuang-xing-fu-dian
144,3Q脆皮雞排 (新莊龍安店),4.7/5,https://www.foodpanda.com.tw/restaurant/a1rg/3qcui-pi-ji-pai-xin-zhuang-long-an-dian
145,蒜翻天 (新莊民安店),4.5/5,https://www.foodpanda.com.tw/restaurant/y0sx/suan-fan-tian-xin-zhuang-min-an-dian
146,肯德基 (新莊幸福店),4.6/5,https://www.foodpanda.com.tw/restaurant/z4jk/ken-de-ji-xin-zhuang-xing-fu-dian
147,姜家麻油雞,5月5日,https://www.foodpanda.com.tw/restaurant/g7lb/g7lb
148,嗆蝦集團休閒釣蝦場,4.9/5,https://www.foodpanda.com.tw/restaurant/f6rf/f6rf
149,雪城麻辣燙,4.7/5,https://www.foodpanda.com.tw/restaurant/f4te/f4te
150,好好吃滷味東山鴨頭,4.6/5,https://www.foodpanda.com.tw/restaurant/f2ia/f2ia
151,089G排殿,4.6/5,https://www.foodpanda.com.tw/restaurant/f0aq/089g
152,金雞舞鹹酥雞日式炸物專科,4.5/5,https://www.foodpanda.com.tw/restaurant/f7qr/f7qr
153,黃金海岸活蝦之家 (新北新莊店),4.6/5,https://www.foodpanda.com.tw/restaurant/f4ic/f4ic
154,久代日本料理,4.4/5,https://www.foodpanda.com.tw/restaurant/f3jr/f3jr
155,阿嘉師 嘉義雞肉飯。涼麵,4.5/5,https://www.foodpanda.com.tw/restaurant/f1il/f1il
156,大馨冰品新莊店,4.3/5,https://www.foodpanda.com.tw/restaurant/f3cs/f3cs
157,兩宜食坊,4.4/5,https://www.foodpanda.com.tw/restaurant/f1ob/f1ob
158,烏石港現撈海鮮熱炒料理,4.3/5,https://www.foodpanda.com.tw/restaurant/f2hm/f2hm
159,好味廚坊,4.5/5,https://www.foodpanda.com.tw/restaurant/i6kd/i6kd
160,品香蚵仔麵線,4.3/5,https://www.foodpanda.com.tw/restaurant/f2nb/f2nb
161,生炒羊肉 (泰山店),4.1/5,https://www.foodpanda.com.tw/restaurant/f9wl/f9wl
