id,name,rate,link
134,Mr.Smile 好吃雞排 (台北復興店),4.6/5,https://www.foodpanda.com.tw/restaurant/a2le/mr-smile-
135,艋舺雞排 (大安通化店),4.5/5,https://www.foodpanda.com.tw/restaurant/y9ek/meng-jia-ji-pai-da-an-tong-hua-dian
136,胖老爹美式炸雞 (台北長安店),4.2/5,https://www.foodpanda.com.tw/restaurant/y2cf/pang-lao-die-mei-shi-zha-ji-tai-bei-chang-an-dian
137,艋舺雞排 (台北饒河店),4.4/5,https://www.foodpanda.com.tw/restaurant/z4ee/meng-jia-ji-pai-tai-bei-rao-he-dian
138,家鄉碳烤雞排 (台北民生東店),4.5/5,https://www.foodpanda.com.tw/restaurant/f5mh/f5mh
139,金鑽雞排,4.7/5,https://www.foodpanda.com.tw/restaurant/y7cn/jin-zuan-ji-pai
140,胖老爹美式炸雞 (中山民生店),4.4/5,https://www.foodpanda.com.tw/restaurant/y0yc/pang-lao-die-mei-shi-zha-ji-zhong-shan-min-sheng-dian
141,王哥鹹酥雞,4.7/5,https://www.foodpanda.com.tw/restaurant/z0ye/wang-ge-xian-su-ji
142,胖老爹美式炸雞 (台北重慶圓環店),4.3/5,https://www.foodpanda.com.tw/restaurant/y2bg/pang-lao-die-mei-shi-zha-ji-tai-bei-zhong-qing-yuan-huan-dian
143,Tripletwenty韓式炸雞專賣店,4.4/5,https://www.foodpanda.com.tw/restaurant/y1zi/tripletwentyhan-shi-zha-ji-zhuan-mai-dian
144,爆Q美式炸雞 (台北永吉店),5月5日,https://www.foodpanda.com.tw/restaurant/y0cm/-q--20
145,天懿(原酷樂雞),5月5日,https://www.foodpanda.com.tw/restaurant/b2bw/tian-yi-yuan-ku-le-ji
146,東區鹽酥雞,5月5日,https://www.foodpanda.com.tw/restaurant/y8ya/dong-qu-yan-su-ji
147,K.D Bistro Taipei,5月5日,https://www.foodpanda.com.tw/restaurant/f7sc/k-d-bistro-taipei
148,湯姆?燒鳥,5月5日,https://www.foodpanda.com.tw/restaurant/f9jd/f9jd
149,甘芭嗲水果茶飲甜食 (台北永吉店),4.6/5,https://www.foodpanda.com.tw/restaurant/f6bp/f6bp
150,台北果汁專賣店 (二店),4.7/5,https://www.foodpanda.com.tw/restaurant/f4ts/f4ts
151,肉普普石頭火鍋,4.6/5,https://www.foodpanda.com.tw/restaurant/m5gi/m5gi
152,好雞匯鹹水雞 松山店,4.6/5,https://www.foodpanda.com.tw/restaurant/f5ns/f5ns
