id,name,rate,link
99,清心福全 (三重龍門店),4.7/5,https://www.foodpanda.com.tw/restaurant/a6gl/qing-xin-fu-quan-san-zhong-long-men-dian
100,康青龍 (三重台北橋店),4.8/5,https://www.foodpanda.com.tw/restaurant/b9bz/kang-qing-long-san-zhong-tai-bei-qiao-dian
101,陳記九龍城香港茶 (新北三重店),4.7/5,https://www.foodpanda.com.tw/restaurant/z2le/chen-ji-jiu-long-cheng-xiang-gang-cha-xin-bei-san-zhong-dian
102,清心福全 (三重力行店),4.8/5,https://www.foodpanda.com.tw/restaurant/y5do/qing-xin-fu-quan-san-zhong-li-xing-dian
103,清心福全 (三重五華店),4.8/5,https://www.foodpanda.com.tw/restaurant/y0uy/qing-xin-fu-quan-san-zhong-wu-hua-dian
104,康青龍 (三重車路頭店),4.8/5,https://www.foodpanda.com.tw/restaurant/y6ah/kang-qing-long-san-zhong-che-lu-tou-dian
105,清心福全 (蘆洲中華店),4.8/5,https://www.foodpanda.com.tw/restaurant/y0nq/qing-xin-fu-quan-lu-zhou-zhong-hua-dian
106,濤濤綠奶蓋茶,3.7/5,https://www.foodpanda.com.tw/restaurant/f0id/f0id
107,COMEBUY (三重力行店),4.8/5,https://www.foodpanda.com.tw/restaurant/a4ho/comebuy--5
108,熊果園 風格.茶飲,4.6/5,https://www.foodpanda.com.tw/restaurant/f0al/f0al
109,好了啦紅茶冰 (三重格致店),4.6/5,https://www.foodpanda.com.tw/restaurant/e9wn/hao-liao-la-hong-cha-bing-san-zhong-ge-zhi-dian
110,涼水庫紅茶冰 (新北三重溪尾店),4.7/5,https://www.foodpanda.com.tw/restaurant/a9zb/liang-shui-ku-hong-cha-bing-xin-bei-san-zhong-xi-wei-dian
111,原品手作專業茶飲店,4.3/5,https://www.foodpanda.com.tw/restaurant/e5ug/yuan-pin-shou-zuo-zhuan-ye-cha-yin-dian
112,飲料炸物專賣店 (新北蘆洲店),4.3/5,https://www.foodpanda.com.tw/restaurant/z7jh/yin-liao-zha-wu-zhuan-mai-dian-xin-bei-lu-zhou-dian
113,自己來紅茶鮮乳 (三重三和店),4.7/5,https://www.foodpanda.com.tw/restaurant/z5wo/zi-ji-lai-hong-cha-xian-ru-san-zhong-san-he-dian
114,涼水庫紅茶冰 (蘆洲信義店),4.8/5,https://www.foodpanda.com.tw/restaurant/d7li/liang-shui-ku-hong-cha-bing-lu-zhou-xin-yi-dian
115,寶島紅茶冰和香港雞蛋仔,4.4/5,https://www.foodpanda.com.tw/restaurant/f0ml/f0ml
116,皇爵 (新北三重商工店),4.7/5,https://www.foodpanda.com.tw/restaurant/z4vh/huang-jue-xin-bei-san-zhong-shang-gong-dian
117,唐棉 (新北三重店),4.7/5,https://www.foodpanda.com.tw/restaurant/w5st/tang-mian-xin-bei-san-zhong-dian
118,茶美茶 (三重旗艦店),4.7/5,https://www.foodpanda.com.tw/restaurant/b1yp/cha-mei-cha-san-zhong-qi-jian-dian
119,八爪鮮泡茶,4.6/5,https://www.foodpanda.com.tw/restaurant/z1qe/ba-zhua-xian-pao-cha
120,南海茶道 (三重五華店),4.9/5,https://www.foodpanda.com.tw/restaurant/b2tk/nan-hai-cha-dao-san-zhong-wu-hua-dian
121,健康冷泡茶,5月5日,https://www.foodpanda.com.tw/restaurant/e0jc/--247
122,桃鳳湯,4.6/5,https://www.foodpanda.com.tw/restaurant/f3bf/f3bf
123,龍鹽酥雞 (新北蘆洲店),4.7/5,https://www.foodpanda.com.tw/restaurant/y7qp/long-yan-su-ji-xin-bei-lu-zhou-dian
124,炸老大鹹酥雞專賣店 (新北永樂店),4.4/5,https://www.foodpanda.com.tw/restaurant/e3ox/zha-lao-da-xian-su-ji-zhuan-mai-dian-xin-bei-yong-le-dian
125,山姆大叔美式炸雞 (新北三重店),4.5/5,https://www.foodpanda.com.tw/restaurant/a8px/shan-mu-da-shu-mei-shi-zha-ji-xin-bei-san-zhong-dian
126,開源社香雞排 (新北蘆洲店),4.7/5,https://www.foodpanda.com.tw/restaurant/z4zg/kai-yuan-she-xiang-ji-pai-xin-bei-lu-zhou-dian
127,2派克雞排 (新北三重五華店),4.7/5,https://www.foodpanda.com.tw/restaurant/a5hm/2--3
128,肯德基 (三重三和店),4.6/5,https://www.foodpanda.com.tw/restaurant/y4gx/ken-de-ji-san-zhong-san-he-dian
129,胖老爹美式炸雞 (蘆洲民族店),4.8/5,https://www.foodpanda.com.tw/restaurant/z0zf/pang-lao-die-mei-shi-zha-ji-lu-zhou-min-zu-dian
130,胖老爹美式炸雞 (三重台北橋店),4.7/5,https://www.foodpanda.com.tw/restaurant/y9yg/pang-lao-die-mei-shi-zha-ji-san-zhong-tai-bei-qiao-dian
131,胖老爹美式炸雞 (三重重新橋店),4.7/5,https://www.foodpanda.com.tw/restaurant/y5wn/pang-lao-die-mei-shi-zha-ji-san-zhong-zhong-xin-qiao-dian
132,雞sir's鹹水雞 (新北長安店),4.5/5,https://www.foodpanda.com.tw/restaurant/z7dw/sir-s
133,豪大大雞排 (新北蘆洲三民店),4.7/5,https://www.foodpanda.com.tw/restaurant/a4sd/hao-da-da-ji-pai-xin-bei-lu-zhou-san-min-dian
134,歹嘴斗鹽酥雞,4.3/5,https://www.foodpanda.com.tw/restaurant/z9xg/dai-zui-dou-yan-su-ji
135,爆漿雞排,4.1/5,https://www.foodpanda.com.tw/restaurant/z3oh/bao-jiang-ji-pai
136,奇肯炸雞 (蘆洲和平店),4.5/5,https://www.foodpanda.com.tw/restaurant/y1bg/qi-ken-zha-ji-lu-zhou-he-ping-dian
137,胖老爹美式炸雞 (新北蘆洲光華店),4.8/5,https://www.foodpanda.com.tw/restaurant/z8hj/pang-lao-die-mei-shi-zha-ji-xin-bei-lu-zhou-guang-hua-dian
138,流氓雞排 (蘆洲光華店),4.6/5,https://www.foodpanda.com.tw/restaurant/b7vs/liu-mang-ji-pai-lu-zhou-guang-hua-dian
139,卜心香雞排 (蘆洲光華店),4.7/5,https://www.foodpanda.com.tw/restaurant/d2zy/bu-xin-xiang-ji-pai-lu-zhou-guang-hua-dian
