id,name,rate,link
214,摩斯漢堡Mos Burger (羅斯福路店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3py/-mos-burger--39
215,浩克健身早餐。宵夜,4.7/5,https://www.foodpanda.com.tw/restaurant/a7qp/hao-ke-jian-shen-zao-can-xiao-ye
216,楊婆婆八寶粥,4.7/5,https://www.foodpanda.com.tw/restaurant/y0ue/yang-po-po-ba-bao-zhou
217,禾記麻辣,4.6/5,https://www.foodpanda.com.tw/restaurant/y9nd/he-ji-ma-la
218,鬍鬚張魯肉飯 (台北南門店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3np/hu-xu-zhang-tai-bei-nan-men-dian
219,燈籠滷味 (台北創始店),4.6/5,https://www.foodpanda.com.tw/restaurant/y8xz/deng-long-lu-wei
220,寶島牛牛肉麵,4.5/5,https://www.foodpanda.com.tw/restaurant/a9zn/bao-dao-niu-niu-rou-mian
221,三顧茅廬 (台北長安東一店),4.6/5,https://www.foodpanda.com.tw/restaurant/z9zo/san-gu-mao-lu-tai-bei-chang-an-dong-yi-dian
222,玖五牛肉麵,4.6/5,https://www.foodpanda.com.tw/restaurant/f3bt/f3bt
223,Last Order 餐酒館,4.7/5,https://www.foodpanda.com.tw/restaurant/y7lj/last-order-
224,陳記豬肝湯,4.6/5,https://www.foodpanda.com.tw/restaurant/f3xn/f3xn
225,金好呷土雞料理 (雞肉飯),4.6/5,https://www.foodpanda.com.tw/restaurant/e9no/jin-hao-xia-tu-ji-liao-li-ji-rou-fan
226,無敵滷物製作所,4.6/5,https://www.foodpanda.com.tw/restaurant/d5fw/wu-di-lu-wu-zhi-zuo-suo
227,老爹無骨鹹酥雞,4.6/5,https://www.foodpanda.com.tw/restaurant/a8hn/lao-die-wu-gu-xian-su-ji
228,大台北平價滷味,4.6/5,https://www.foodpanda.com.tw/restaurant/y7qs/da-tai-bei-ping-jia-lu-wei
229,林記海南雞飯,4.6/5,https://www.foodpanda.com.tw/restaurant/a9zc/lin-ji-hai-nan-ji-fan
230,隨意小吃,4.6/5,https://www.foodpanda.com.tw/restaurant/a5kg/sui-yi-xiao-chi
